name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
MD4_E10	  0.85	1	0	S1	861906	                  Escherichia coli O44:H18
MD4_E10	  0.85	1	1	S2	216592	                    Escherichia coli 042
MD4_E10	  0.85	1	1	S1	1329907	                  Escherichia coli APEC IMT5155
MD4_E10	  0.85	1	0	S1	685037	                  Escherichia coli O83:H1
MD4_E10	  0.85	1	1	S2	685038	                    Escherichia coli O83:H1 str. NRG 857C
MD4_E10	  0.85	1	1	S1	1382700	                  Escherichia coli PMV-1
MD4_E10	  0.85	1	1	S1	1412834	                  Escherichia coli FAP1
MD4_E10	  0.85	1	1	S1	585034	                  Escherichia coli IAI1
MD4_E10	  0.85	1	0	S1	498388	                  Escherichia coli C
MD4_E10	  0.85	1	1	S2	481805	                    Escherichia coli ATCC 8739
MD4_E10	  0.85	1	1	S1	83334	                  Escherichia coli O157:H7
MD4_E10	  0.85	1	0	S1	168927	                  Escherichia coli O111:H-
MD4_E10	  0.85	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
MD4_E10	  0.85	1	1	S1	199310	                  Escherichia coli CFT073
MD4_E10	  0.85	1	0	S1	244319	                  Escherichia coli O26:H11
MD4_E10	  0.85	1	1	S2	573235	                    Escherichia coli O26:H11 str. 11368
MD4_E10	  0.85	1	0	S1	244320	                  Escherichia coli O55:H7
MD4_E10	  0.85	1	1	S2	1048689	                    Escherichia coli O55:H7 str. RM12579
MD4_E10	  0.85	1	1	S1	2048780	                  Escherichia coli O25:H16
MD4_E10	  0.85	1	1	S1	362663	                  Escherichia coli 536
MD4_E10	  0.85	1	1	S1	2048777	                  Escherichia coli O15:H11
MD4_E10	  0.85	1	1	S1	2048776	                  Escherichia coli O128:H27
MD4_E10	  0.85	1	1	S1	1446746	                  Escherichia coli O6:H16
MD4_E10	  0.85	1	0	G	590	              Salmonella
MD4_E10	  0.85	1	0	S	28901	                Salmonella enterica
MD4_E10	  0.85	1	0	S1	59201	                  Salmonella enterica subsp. enterica
MD4_E10	  0.85	1	0	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
MD4_E10	  0.85	1	1	S3	439843	                      Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
MD4_G10	  0.79	1	1	U	0	unclassified
MD4_G10	 99.21	125	2	R	1	root
MD4_G10	 97.62	123	0	R1	131567	  cellular organisms
MD4_G10	 97.62	123	1	D	2	    Bacteria
MD4_G10	 96.83	122	0	P	1224	      Proteobacteria
MD4_G10	 96.83	122	0	C	1236	        Gammaproteobacteria
MD4_G10	 96.83	122	1	O	91347	          Enterobacterales
MD4_G10	 96.03	121	12	F	543	            Enterobacteriaceae
MD4_G10	 84.92	107	6	G	561	              Escherichia
MD4_G10	 79.37	100	66	S	562	                Escherichia coli
MD4_G10	  2.38	3	0	S1	83333	                  Escherichia coli K-12
MD4_G10	  2.38	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MD4_G10	  2.38	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MD4_G10	  2.38	3	0	S1	2233553	                  Escherichia coli O43
MD4_G10	  2.38	3	3	S2	1055541	                    Escherichia coli O43 str. RM10042
MD4_G10	  2.38	3	0	S1	1603259	                  Escherichia coli O139:H28
MD4_G10	  2.38	3	3	S2	331111	                    Escherichia coli O139:H28 str. E24377A
MD4_G10	  1.59	2	2	S1	199310	                  Escherichia coli CFT073
MD4_G10	  1.59	2	2	S1	758831	                  Escherichia coli ECC-1470
MD4_G10	  0.79	1	0	S1	168927	                  Escherichia coli O111:H-
MD4_G10	  0.79	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
MD4_G10	  0.79	1	1	S1	1050617	                  Escherichia coli UMNF18
MD4_G10	  0.79	1	0	S1	1055537	                  Escherichia coli O121
MD4_G10	  0.79	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
MD4_G10	  0.79	1	0	S1	1072458	                  Escherichia coli O7:K1
MD4_G10	  0.79	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
MD4_G10	  0.79	1	1	S1	1200752	                  Escherichia coli NCCP15648
MD4_G10	  0.79	1	1	S1	869729	                  Escherichia coli UM146
MD4_G10	  0.79	1	1	S1	1329907	                  Escherichia coli APEC IMT5155
MD4_G10	  0.79	1	0	S1	685037	                  Escherichia coli O83:H1
MD4_G10	  0.79	1	1	S2	685038	                    Escherichia coli O83:H1 str. NRG 857C
MD4_G10	  0.79	1	1	S1	1382700	                  Escherichia coli PMV-1
MD4_G10	  0.79	1	1	S1	1401688	                  Escherichia coli APEC O18
MD4_G10	  0.79	1	1	S1	1412834	                  Escherichia coli FAP1
MD4_G10	  0.79	1	1	S1	585034	                  Escherichia coli IAI1
MD4_G10	  0.79	1	0	S1	498388	                  Escherichia coli C
MD4_G10	  0.79	1	1	S2	481805	                    Escherichia coli ATCC 8739
MD4_G10	  0.79	1	1	S1	1446746	                  Escherichia coli O6:H16
MD4_G10	  0.79	1	0	S1	244320	                  Escherichia coli O55:H7
MD4_G10	  0.79	1	1	S2	1048689	                    Escherichia coli O55:H7 str. RM12579
MD4_G10	  0.79	1	1	S1	362663	                  Escherichia coli 536
MD4_G10	  0.79	1	1	S1	2048780	                  Escherichia coli O25:H16
MD4_G10	  0.79	1	1	S1	2048777	                  Escherichia coli O15:H11
MD4_G10	  0.79	1	0	S1	244319	                  Escherichia coli O26:H11
MD4_G10	  0.79	1	1	S2	573235	                    Escherichia coli O26:H11 str. 11368
MD4_G10	  0.79	1	1	S1	439855	                  Escherichia coli SMS-3-5
MD4_G10	  0.79	1	1	S1	83334	                  Escherichia coli O157:H7
MD4_G10	  0.79	1	1	S	208962	                Escherichia albertii
MD4_G10	  1.59	2	0	G	590	              Salmonella
MD4_G10	  1.59	2	0	S	28901	                Salmonella enterica
MD4_G10	  1.59	2	0	S1	59201	                  Salmonella enterica subsp. enterica
MD4_G10	  0.79	1	0	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
MD4_G10	  0.79	1	1	S3	1454583	                      Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1783
MD4_G10	  0.79	1	0	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
MD4_G10	  0.79	1	1	S3	439843	                      Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
MVC198	100.00	83	0	R	1	root
MVC198	100.00	83	0	R1	131567	  cellular organisms
MVC198	100.00	83	0	D	2	    Bacteria
MVC198	100.00	83	0	P	1224	      Proteobacteria
MVC198	100.00	83	0	C	1236	        Gammaproteobacteria
MVC198	100.00	83	0	O	91347	          Enterobacterales
MVC198	100.00	83	6	F	543	            Enterobacteriaceae
MVC198	 92.77	77	0	G	561	              Escherichia
MVC198	 92.77	77	57	S	562	                Escherichia coli
MVC198	  7.23	6	6	S1	869729	                  Escherichia coli UM146
MVC198	  4.82	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
MVC198	  2.41	2	0	S1	861906	                  Escherichia coli O44:H18
MVC198	  2.41	2	2	S2	216592	                    Escherichia coli 042
MVC198	  2.41	2	0	S1	83333	                  Escherichia coli K-12
MVC198	  2.41	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MVC198	  2.41	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MVC198	  2.41	2	2	S1	168807	                  Escherichia coli O127:H6
MVC198	  1.20	1	1	S1	930406	                  Escherichia coli O157:H16
MVC198	  1.20	1	1	S1	362663	                  Escherichia coli 536
MVC198	  1.20	1	0	S1	1603259	                  Escherichia coli O139:H28
MVC198	  1.20	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
MVC198	  1.20	1	1	S1	745156	                  Escherichia coli 1303
MVC285	100.00	103	0	R	1	root
MVC285	100.00	103	0	R1	131567	  cellular organisms
MVC285	100.00	103	0	D	2	    Bacteria
MVC285	100.00	103	0	P	1224	      Proteobacteria
MVC285	100.00	103	0	C	1236	        Gammaproteobacteria
MVC285	100.00	103	0	O	91347	          Enterobacterales
MVC285	100.00	103	10	F	543	            Enterobacteriaceae
MVC285	 89.32	92	0	G	561	              Escherichia
MVC285	 89.32	92	69	S	562	                Escherichia coli
MVC285	  3.88	4	4	S1	869729	                  Escherichia coli UM146
MVC285	  2.91	3	0	S1	83333	                  Escherichia coli K-12
MVC285	  2.91	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MVC285	  2.91	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MVC285	  2.91	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
MVC285	  2.91	3	3	S1	362663	                  Escherichia coli 536
MVC285	  1.94	2	0	S1	1603259	                  Escherichia coli O139:H28
MVC285	  1.94	2	2	S2	331111	                    Escherichia coli O139:H28 str. E24377A
MVC285	  1.94	2	2	S1	168807	                  Escherichia coli O127:H6
MVC285	  0.97	1	1	S1	941280	                  Escherichia coli O25b:H4
MVC285	  0.97	1	1	S1	1382700	                  Escherichia coli PMV-1
MVC285	  0.97	1	1	S1	745156	                  Escherichia coli 1303
MVC285	  0.97	1	1	S1	409438	                  Escherichia coli SE11
MVC285	  0.97	1	0	S1	861906	                  Escherichia coli O44:H18
MVC285	  0.97	1	1	S2	216592	                    Escherichia coli 042
MVC285	  0.97	1	1	S1	930406	                  Escherichia coli O157:H16
MVC285	  0.97	1	0	G	570	              Klebsiella
MVC285	  0.97	1	1	S	573	                Klebsiella pneumoniae
MVC295	100.00	104	0	R	1	root
MVC295	100.00	104	0	R1	131567	  cellular organisms
MVC295	100.00	104	1	D	2	    Bacteria
MVC295	 99.04	103	1	P	1224	      Proteobacteria
MVC295	 98.08	102	0	C	1236	        Gammaproteobacteria
MVC295	 98.08	102	2	O	91347	          Enterobacterales
MVC295	 96.15	100	7	F	543	            Enterobacteriaceae
MVC295	 89.42	93	0	G	561	              Escherichia
MVC295	 89.42	93	73	S	562	                Escherichia coli
MVC295	  3.85	4	4	S1	869729	                  Escherichia coli UM146
MVC295	  1.92	2	0	S1	83333	                  Escherichia coli K-12
MVC295	  1.92	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MVC295	  1.92	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MVC295	  1.92	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
MVC295	  1.92	2	0	S1	861906	                  Escherichia coli O44:H18
MVC295	  1.92	2	2	S2	216592	                    Escherichia coli 042
MVC295	  0.96	1	1	S1	913091	                  Escherichia coli TW10598
MVC295	  0.96	1	1	S1	2048776	                  Escherichia coli O128:H27
MVC295	  0.96	1	1	S1	1382700	                  Escherichia coli PMV-1
MVC295	  0.96	1	1	S1	941280	                  Escherichia coli O25b:H4
MVC295	  0.96	1	1	S1	930406	                  Escherichia coli O157:H16
MVC295	  0.96	1	1	S1	745156	                  Escherichia coli 1303
MVC295	  0.96	1	1	S1	585397	                  Escherichia coli ED1a
MVC295	  0.96	1	1	S1	585057	                  Escherichia coli IAI39
MVC295	  0.96	1	1	S1	168807	                  Escherichia coli O127:H6
MVC295	  0.96	1	1	S1	362663	                  Escherichia coli 536
MVC306	100.00	109	0	R	1	root
MVC306	100.00	109	0	R1	131567	  cellular organisms
MVC306	100.00	109	1	D	2	    Bacteria
MVC306	 99.08	108	1	P	1224	      Proteobacteria
MVC306	 98.17	107	0	C	1236	        Gammaproteobacteria
MVC306	 98.17	107	1	O	91347	          Enterobacterales
MVC306	 97.25	106	9	F	543	            Enterobacteriaceae
MVC306	 88.99	97	0	G	561	              Escherichia
MVC306	 88.99	97	77	S	562	                Escherichia coli
MVC306	  3.67	4	4	S1	869729	                  Escherichia coli UM146
MVC306	  1.83	2	0	S1	83333	                  Escherichia coli K-12
MVC306	  1.83	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MVC306	  1.83	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MVC306	  1.83	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
MVC306	  1.83	2	0	S1	861906	                  Escherichia coli O44:H18
MVC306	  1.83	2	2	S2	216592	                    Escherichia coli 042
MVC306	  0.92	1	1	S1	913091	                  Escherichia coli TW10598
MVC306	  0.92	1	1	S1	2048776	                  Escherichia coli O128:H27
MVC306	  0.92	1	1	S1	1382700	                  Escherichia coli PMV-1
MVC306	  0.92	1	1	S1	941280	                  Escherichia coli O25b:H4
MVC306	  0.92	1	1	S1	930406	                  Escherichia coli O157:H16
MVC306	  0.92	1	1	S1	745156	                  Escherichia coli 1303
MVC306	  0.92	1	1	S1	585397	                  Escherichia coli ED1a
MVC306	  0.92	1	1	S1	585057	                  Escherichia coli IAI39
MVC306	  0.92	1	1	S1	168807	                  Escherichia coli O127:H6
MVC306	  0.92	1	1	S1	362663	                  Escherichia coli 536
MVC32	100.00	96	0	R	1	root
MVC32	100.00	96	0	R1	131567	  cellular organisms
MVC32	100.00	96	0	D	2	    Bacteria
MVC32	100.00	96	0	P	1224	      Proteobacteria
MVC32	100.00	96	0	C	1236	        Gammaproteobacteria
MVC32	100.00	96	2	O	91347	          Enterobacterales
MVC32	 97.92	94	8	F	543	            Enterobacteriaceae
MVC32	 89.58	86	0	G	561	              Escherichia
MVC32	 89.58	86	60	S	562	                Escherichia coli
MVC32	 10.42	10	10	S1	362663	                  Escherichia coli 536
MVC32	  5.21	5	5	S1	869729	                  Escherichia coli UM146
MVC32	  3.12	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
MVC32	  2.08	2	0	S1	83333	                  Escherichia coli K-12
MVC32	  2.08	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MVC32	  2.08	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MVC32	  1.04	1	1	S1	930406	                  Escherichia coli O157:H16
MVC32	  1.04	1	1	S1	585057	                  Escherichia coli IAI39
MVC32	  1.04	1	1	S1	585397	                  Escherichia coli ED1a
MVC32	  1.04	1	1	S1	168807	                  Escherichia coli O127:H6
MVC32	  1.04	1	0	S1	861906	                  Escherichia coli O44:H18
MVC32	  1.04	1	1	S2	216592	                    Escherichia coli 042
MVC32	  1.04	1	1	S1	745156	                  Escherichia coli 1303
MVC330	100.00	129	0	R	1	root
MVC330	100.00	129	0	R1	131567	  cellular organisms
MVC330	100.00	129	0	D	2	    Bacteria
MVC330	100.00	129	0	P	1224	      Proteobacteria
MVC330	100.00	129	0	C	1236	        Gammaproteobacteria
MVC330	100.00	129	0	O	91347	          Enterobacterales
MVC330	100.00	129	7	F	543	            Enterobacteriaceae
MVC330	 94.57	122	3	G	561	              Escherichia
MVC330	 92.25	119	94	S	562	                Escherichia coli
MVC330	  5.43	7	7	S1	869729	                  Escherichia coli UM146
MVC330	  1.55	2	0	S1	83333	                  Escherichia coli K-12
MVC330	  1.55	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MVC330	  1.55	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MVC330	  1.55	2	2	S1	585397	                  Escherichia coli ED1a
MVC330	  1.55	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
MVC330	  1.55	2	1	S1	168807	                  Escherichia coli O127:H6
MVC330	  0.78	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
MVC330	  0.78	1	1	S1	714962	                  Escherichia coli IHE3034
MVC330	  0.78	1	1	S1	1382700	                  Escherichia coli PMV-1
MVC330	  0.78	1	1	S1	1412834	                  Escherichia coli FAP1
MVC330	  0.78	1	1	S1	745156	                  Escherichia coli 1303
MVC330	  0.78	1	0	S1	861906	                  Escherichia coli O44:H18
MVC330	  0.78	1	1	S2	216592	                    Escherichia coli 042
MVC330	  0.78	1	1	S1	405955	                  Escherichia coli APEC O1
MVC330	  0.78	1	1	S1	362663	                  Escherichia coli 536
MVC330	  0.78	1	1	S1	591946	                  Escherichia coli LF82
MVC330	  0.78	1	1	S1	930406	                  Escherichia coli O157:H16
MVC330	  0.78	1	1	S1	941280	                  Escherichia coli O25b:H4
MVC347	100.00	100	0	R	1	root
MVC347	100.00	100	0	R1	131567	  cellular organisms
MVC347	100.00	100	0	D	2	    Bacteria
MVC347	100.00	100	0	P	1224	      Proteobacteria
MVC347	100.00	100	0	C	1236	        Gammaproteobacteria
MVC347	100.00	100	1	O	91347	          Enterobacterales
MVC347	 99.00	99	6	F	543	            Enterobacteriaceae
MVC347	 93.00	93	0	G	561	              Escherichia
MVC347	 93.00	93	63	S	562	                Escherichia coli
MVC347	 14.00	14	14	S1	362663	                  Escherichia coli 536
MVC347	  5.00	5	5	S1	869729	                  Escherichia coli UM146
MVC347	  3.00	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
MVC347	  2.00	2	0	S1	83333	                  Escherichia coli K-12
MVC347	  2.00	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
MVC347	  2.00	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
MVC347	  1.00	1	1	S1	930406	                  Escherichia coli O157:H16
MVC347	  1.00	1	1	S1	585057	                  Escherichia coli IAI39
MVC347	  1.00	1	1	S1	585397	                  Escherichia coli ED1a
MVC347	  1.00	1	1	S1	168807	                  Escherichia coli O127:H6
MVC347	  1.00	1	0	S1	861906	                  Escherichia coli O44:H18
MVC347	  1.00	1	1	S2	216592	                    Escherichia coli 042
MVC347	  1.00	1	1	S1	745156	                  Escherichia coli 1303
